,ID,etmiss,mtw,leadleptPt,leadleptEta,leadleptE,leadleptPhi,Q_leadlep,leadleptID,n_TopLRjets,leadTopLRjet_pt,leadTopLRjet_eta,leadTopLRjet_phi,leadTopLRjet_m,leadTopLRjet_Tau32,n_jets,leadjet_pt,leadjet_eta,n_bjets,leadbjet_pt,leadbjet_eta,ttbarMLR,largeRjet_pt_total,largeRjet_eta_total,largeRjet_phi_total,largeRjet_m_total,largeRjet_tau32_total,weight,scale,label
3109,signal,74.0018,26.2142,58.6718,0.985372,89.5364,3.08166,-1,11,1,324.64,1.43009,0.161552,150.972,0.532909,2,254.17,0.556247,1,254.17,0.556247,718.195,647.003,2.06499,-2.88953,227.199,0.940761,0.449675,0.0567221,1
3110,signal,202.674,5.42415,174.002,-1.48074,402.263,-2.94255,1,13,1,493.569,-1.01871,0.130899,144.952,0.649334,1,131.979,-1.24752,1,131.979,-1.24752,814.502,493.569,-1.01871,0.130899,144.952,0.649334,0.447476,0.0567221,1
3111,signal,104.027,14.122,105.553,0.891403,150.34,-0.209908,1,11,1,308.186,-0.605869,2.9553,143.274,0.450662,1,179.465,0.539576,1,216.686,-0.493779,0.0,604.457,0.114385,2.87602,208.498,1.19472,1.25899,0.0567221,1
3112,signal,99.807,76.1504,261.573,-1.46231,594.765,2.51581,1,13,1,333.455,-0.612827,-0.739582,122.166,0.501335,1,33.057,-2.26114,3,216.622,-0.357767,738.164,333.455,-0.612827,-0.739582,122.166,0.501335,0.402596,0.0567221,1
3113,signal,159.34,84.518,133.691,0.205134,136.514,2.66989,-1,13,1,304.399,-0.950132,-0.656705,134.86,0.693377,1,72.7274,0.138646,1,72.7274,0.138646,595.809,304.399,-0.950132,-0.656705,134.86,0.693377,0.56465,0.0567221,1
3114,signal,103.729,50.6149,304.653,1.23694,568.989,-2.35262,1,13,1,341.915,0.478685,0.464778,139.181,0.245734,1,49.634,1.14736,2,58.8267,1.23697,775.729,341.915,0.478685,0.464778,139.181,0.245734,0.427797,0.0567221,1
3115,signal,276.29,58.9843,108.275,1.37001,226.808,-2.10163,1,13,1,390.769,0.305936,0.97136,141.52,0.348003,2,71.454,1.07529,1,34.4243,-0.194112,0.0,390.769,0.305936,0.97136,141.52,0.348003,1.18383,0.0567221,1
3116,signal,146.081,22.0712,189.493,-1.04221,302.067,-1.5843,1,11,1,413.376,-1.45562,1.43049,170.752,0.348686,2,121.644,-1.42862,2,121.644,-1.42862,760.4,731.919,-2.68414,-0.253027,247.255,0.940597,1.74202,0.0567221,1
3117,signal,90.4106,36.3198,78.9904,-0.42325,86.1719,1.42705,1,13,1,534.019,-0.364683,-1.41147,234.039,0.345416,1,417.868,-1.07971,1,113.043,-0.461421,0.0,534.019,-0.364683,-1.41147,234.039,0.345416,0.642731,0.0567221,1
3118,signal,239.87,62.4042,100.611,1.63749,268.468,3.12136,-1,11,1,352.188,0.787763,-0.359884,151.546,0.475313,1,80.7067,2.10295,2,288.228,0.721767,621.638,352.188,0.787763,-0.359884,151.546,0.475313,0.570447,0.0567221,1
3119,signal,88.0438,85.3047,92.639,-1.24122,173.645,1.98897,1,11,1,386.957,0.361038,-2.06875,178.429,0.417088,2,163.86,-0.652157,2,307.716,0.323365,769.954,664.705,-0.56714,-0.182421,291.492,0.762617,0.84073,0.0567221,1
3120,signal,155.586,30.6789,45.6289,1.15866,79.8409,1.01095,1,13,1,451.328,-0.0332887,-2.22366,179.478,0.261361,1,326.555,0.486167,2,326.555,0.486167,903.033,451.328,-0.0332887,-2.22366,179.478,0.261361,0.867934,0.0567221,1
3121,signal,40.0502,62.1492,36.8151,0.779563,48.5799,-3.01444,1,11,1,342.978,1.57584,-0.413835,173.852,0.332826,1,222.224,1.16195,1,116.119,1.12218,0.0,342.978,1.57584,-0.413835,173.852,0.332826,1.79931,0.0567221,1
3122,signal,84.1533,200.973,183.648,0.165296,186.163,-1.68694,-1,11,1,334.158,-0.194178,1.72086,115.878,0.377863,1,51.0993,-0.414917,1,58.7406,0.250371,0.0,764.029,-0.0493898,0.23462,202.182,0.854709,0.604527,0.0567221,1
3123,signal,178.382,36.2712,109.115,-0.194572,111.187,-3.01374,-1,13,1,428.93,-0.968723,-0.0997424,180.115,0.311919,1,153.41,-0.488397,2,153.41,-0.488397,735.393,428.93,-0.968723,-0.0997424,180.115,0.311919,0.706779,0.0567221,1
3124,signal,145.106,29.4464,87.0611,0.264689,90.1287,-0.789784,-1,11,1,346.236,-0.843312,2.58719,102.089,0.600974,1,33.0154,-0.372371,1,288.509,-0.88941,0.0,346.236,-0.843312,2.58719,102.089,0.600974,1.45841,0.0567221,1
3125,signal,261.01,78.0703,94.0568,1.47927,217.156,-1.21882,1,13,1,415.549,1.70919,2.1858,118.441,0.699106,1,81.2064,2.07753,2,322.299,1.56086,560.416,415.549,1.70919,2.1858,118.441,0.699106,1.47707,0.0567221,1
3126,signal,85.4954,41.5943,56.64,-1.81013,177.704,-0.199921,1,11,1,435.597,-1.25629,-2.95455,172.996,0.598003,1,319.596,-1.61652,1,319.596,-1.61652,866.965,828.224,-2.91473,-2.81431,259.269,1.15934,1.41717,0.0567221,1
3127,signal,86.1459,74.7781,58.366,-0.326509,61.505,1.93899,1,13,1,363.152,1.35658,-2.14428,160.003,0.508654,1,238.942,-0.264991,2,238.942,-0.264991,907.394,363.152,1.35658,-2.14428,160.003,0.508654,0.914807,0.0567221,1
3128,signal,187.892,61.2068,115.528,0.190212,117.625,-2.77825,-1,11,1,332.351,1.802,0.0523092,153.506,0.243055,1,71.2623,0.460356,1,71.2623,0.460356,667.489,332.351,1.802,0.0523092,153.506,0.243055,0.550932,0.0567221,1
3129,signal,86.1096,5.14371,89.3787,0.269758,92.6504,-1.93812,1,11,1,444.021,-0.902337,1.17655,154.822,0.26174,1,251.708,-0.246228,3,251.708,-0.246228,871.823,799.985,-1.00862,-0.829147,245.264,0.668522,1.00536,0.0567221,1
3130,signal,196.717,32.4463,72.8836,-0.361968,77.7106,0.662577,1,11,1,349.118,0.631907,-1.82215,143.703,0.685747,1,215.019,-0.42398,2,280.486,0.55397,743.712,621.885,0.274643,-0.719909,238.135,1.38977,0.975844,0.0567221,1
3131,signal,259.007,81.5087,50.5748,0.471419,56.2994,-1.94918,1,11,1,377.525,1.37663,2.01632,159.781,0.485303,1,129.537,0.839522,2,278.533,1.20849,574.781,377.525,1.37663,2.01632,159.781,0.485303,0.983965,0.0567221,1
3132,signal,181.32,61.8232,99.7738,0.337526,105.511,1.34284,-1,11,1,446.1,-0.284988,-1.45663,174.506,0.256798,1,166.635,-0.0364444,1,268.117,-0.0850747,0.0,715.705,-0.152632,0.10067,248.987,0.872704,1.06538,0.0567221,1
3133,signal,83.8334,53.2453,54.9448,-0.514841,62.389,2.9672,-1,13,1,332.522,-1.63534,0.463979,145.914,0.527004,1,231.536,-0.533418,3,231.536,-0.533418,733.341,332.522,-1.63534,0.463979,145.914,0.527004,1.11352,0.0567221,1
3134,signal,228.585,70.9552,36.4671,0.82357,49.5493,2.4175,1,11,1,351.274,0.0973505,-1.34004,178.499,0.331667,1,136.576,1.74511,2,204.879,0.275535,695.586,351.274,0.0973505,-1.34004,178.499,0.331667,0.965448,0.0567221,1
3135,signal,175.645,77.9126,119.973,-0.715315,151.998,-2.35273,1,11,1,404.48,-0.553963,0.410848,231.057,0.332928,1,163.076,-1.05215,2,206.906,-0.168117,758.033,694.158,-1.48541,-2.23236,323.127,1.15102,1.01112,0.0567221,1
3136,signal,120.248,90.1089,223.14,0.026486,223.218,-1.94922,1,11,1,398.934,-1.02302,1.03636,119.003,0.73415,1,30.1417,0.683593,1,225.024,-1.06778,0.0,398.934,-1.02302,1.03636,119.003,0.73415,0.0,0.0567221,1
3137,signal,63.3508,5.5438,183.483,0.769023,240.466,1.14847,-1,11,1,389.777,0.361954,-1.64246,141.762,0.202307,1,183.92,0.275495,1,183.92,0.275495,796.405,767.177,0.899318,-0.206681,285.138,0.803977,1.38931,0.0567221,1
3138,signal,174.477,74.1588,196.189,-1.39821,421.317,1.44221,-1,13,1,371.796,-0.344553,-1.51519,170.877,0.572068,1,71.0004,-0.666796,2,297.651,-0.524977,746.986,371.796,-0.344553,-1.51519,170.877,0.572068,0.576889,0.0567221,1
3139,signal,255.31,42.7136,82.7789,-0.904239,118.991,2.91258,-1,13,1,430.635,-1.41019,-0.124133,161.452,0.570941,2,45.9009,-2.40698,1,360.905,-1.29645,0.0,430.635,-1.41019,-0.124133,161.452,0.570941,1.06939,0.0567221,1
3140,signal,21.2149,173.873,358.073,0.839649,491.887,-2.76393,-1,11,1,363.853,0.720647,0.452593,130.758,0.415102,1,63.8059,1.10996,1,248.864,0.614971,0.0,769.956,1.60914,-2.26328,208.511,1.17693,0.387795,0.0567221,1
3141,signal,315.29,18.4826,75.0491,0.285683,78.1326,1.11287,-1,13,1,359.072,-1.07215,2.67427,154.583,0.579466,4,238.93,-0.170647,2,238.93,-0.170647,702.316,359.072,-1.07215,2.67427,154.583,0.579466,0.316726,0.0567221,1
3142,signal,50.9476,122.585,110.286,0.403814,119.401,2.7349,-1,11,1,391.653,1.7056,-0.349433,130.713,0.566454,3,247.867,0.254619,2,247.867,0.254619,937.394,734.924,1.98537,1.95482,241.685,-0.433546,0.387852,0.0567221,1
3143,signal,240.637,18.7999,90.5061,0.128761,91.2574,1.22001,1,11,1,354.622,-0.0201912,-1.78242,139.755,0.340847,1,136.416,-0.288266,2,136.416,-0.288266,599.229,354.622,-0.0201912,-1.78242,139.755,0.340847,0.406587,0.0567221,1
3144,signal,270.445,54.8988,100.968,-0.836811,138.431,-1.84993,1,11,1,419.022,-1.48798,1.1151,201.28,0.468273,1,40.3899,0.36627,1,159.053,-1.08515,0.0,419.022,-1.48798,1.1151,201.28,0.468273,1.14607,0.0567221,1
3145,signal,193.138,75.5002,173.334,1.39599,371.502,-2.24516,-1,13,1,392.67,1.00343,0.956255,144.079,0.551788,1,104.958,1.51504,2,104.958,1.51504,702.381,392.67,1.00343,0.956255,144.079,0.551788,1.19364,0.0567221,1
3146,signal,259.051,45.2635,118.861,-0.475742,132.567,2.16652,-1,13,1,421.235,0.124561,-1.03256,201.838,0.411429,2,151.417,0.285841,2,151.417,0.285841,739.562,421.235,0.124561,-1.03256,201.838,0.411429,0.00203581,0.0567221,1
3147,signal,51.8307,91.8152,120.793,0.462921,133.968,-3.12338,-1,11,1,544.28,1.49177,-0.398443,178.819,0.486722,1,251.957,0.542021,1,251.957,0.542021,977.304,900.767,2.0316,-3.1915,271.096,1.15273,1.5647,0.0567221,1
3148,signal,197.484,65.4075,38.707,-0.205612,39.5282,0.489308,-1,13,1,412.146,-1.88095,2.77305,173.842,0.533066,2,212.501,-1.06578,2,216.196,-1.57252,0.0,412.146,-1.88095,2.77305,173.842,0.533066,1.28137,0.0567221,1
3149,signal,159.294,17.4475,35.0594,-0.225262,35.9528,-2.86205,1,13,1,320.427,0.903183,0.771876,171.944,0.457733,1,89.0572,1.11203,1,89.0572,1.11203,470.198,320.427,0.903183,0.771876,171.944,0.457733,0.851976,0.0567221,1
3150,signal,301.221,76.2203,69.5406,-0.151738,70.3428,1.30748,1,13,1,525.798,-0.189098,-1.44096,156.561,0.527903,2,141.667,-0.674851,1,42.3573,-0.753769,0.0,525.798,-0.189098,-1.44096,156.561,0.527903,0.883102,0.0567221,1
3151,signal,132.575,103.078,168.944,0.144046,170.7,-1.73737,-1,11,1,560.241,0.963438,1.43092,189.591,0.249781,1,224.4,-0.239236,2,244.231,0.791344,1098.37,963.433,0.87249,-0.130898,293.301,0.631459,1.39653,0.0567221,1
3152,signal,22.997,55.2311,184.556,-0.722103,234.8,3.04791,1,11,1,512.305,-1.04996,0.223823,210.277,0.617994,4,267.77,-0.179752,2,267.77,-0.179752,1047.3,980.559,-1.45661,3.18124,348.732,0.852328,1.04355,0.0567221,1
3153,signal,81.5568,375.608,457.208,-1.01164,711.812,3.08999,1,13,1,384.356,-1.36988,-0.353046,165.643,0.39832,1,151.941,-0.669223,2,151.941,-0.669223,1014.05,384.356,-1.36988,-0.353046,165.643,0.39832,0.676937,0.0567221,1
3154,signal,42.3675,96.0322,244.968,-1.37519,515.487,1.04946,1,13,1,317.999,-0.526428,-2.37531,116.323,0.378072,2,130.875,-1.39904,2,130.875,-1.39904,785.129,317.999,-0.526428,-2.37531,116.323,0.378072,0.971122,0.0567221,1
3155,signal,38.0079,29.3882,173.155,-0.439179,190.124,-0.606141,-1,13,1,419.12,-0.20452,2.9745,169.281,0.363833,2,218.316,-0.340185,1,224.38,-0.501462,0.0,419.12,-0.20452,2.9745,169.281,0.363833,0.929881,0.0567221,1
3156,signal,118.123,79.6061,202.036,0.220773,206.98,-1.76568,-1,11,1,391.698,0.741137,1.37484,154.346,0.377925,1,168.733,0.101718,2,168.733,0.101718,816.257,771.023,0.953099,-0.171786,255.32,0.969791,0.913843,0.0567221,1
3157,signal,221.512,26.4929,84.4595,-1.52377,203.015,0.772755,1,13,1,407.233,-0.432946,-2.19466,153.384,0.221254,2,117.931,-1.04708,2,115.757,-0.850051,0.0,407.233,-0.432946,-2.19466,153.384,0.221254,1.15573,0.0567221,1
3158,signal,214.75,59.0641,84.2349,-1.30726,167.063,-0.607229,-1,13,1,391.456,0.638256,2.36205,126.99,0.368631,2,119.384,-0.612746,2,317.03,0.46401,0.0,391.456,0.638256,2.36205,126.99,0.368631,0.883593,0.0567221,1
3159,signal,190.723,77.267,43.7725,-1.1633,76.8851,-2.80822,1,13,1,442.277,-1.72631,-0.740347,164.487,0.399431,2,214.789,-1.36208,1,214.789,-1.36208,710.561,442.277,-1.72631,-0.740347,164.487,0.399431,0.873165,0.0567221,1
3160,signal,27.2205,51.7385,73.5422,1.13677,126.402,2.0415,-1,11,1,340.2,-1.50748,0.511836,196.812,0.227007,1,50.0722,0.595659,1,118.917,-1.75394,0.0,340.2,-1.50748,0.511836,196.812,0.227007,1.05275,0.0567221,1
3161,signal,58.514,43.8208,89.3572,0.60961,106.482,-0.688666,-1,13,1,415.953,-0.713197,3.13461,193.403,0.301037,1,291.861,0.428604,2,291.861,0.428604,971.561,415.953,-0.713197,3.13461,193.403,0.301037,0.927393,0.0567221,1
3162,signal,127.047,35.9921,119.502,-1.17642,212.183,-2.4108,1,11,1,338.176,0.502336,0.970792,177.769,0.441853,1,97.7129,-0.166708,2,178.79,0.471918,719.692,338.176,0.502336,0.970792,177.769,0.441853,1.05343,0.0567221,1
3163,signal,148.764,1.35996,114.388,1.56392,285.217,2.95921,1,11,1,434.479,0.646552,-0.475748,158.037,0.361183,2,121.08,1.57265,1,115.436,0.173621,0.0,685.831,2.3341,2.09794,270.166,1.05937,1.07789,0.0567221,1
3164,signal,107.614,14.5213,129.587,-0.880521,183.153,-2.68179,-1,11,1,368.502,0.600391,0.478943,229.495,0.513904,2,132.71,-0.476624,3,154.144,0.400733,817.358,630.213,-0.0668773,-2.21478,287.918,1.12889,1.07462,0.0567221,1
3165,signal,168.403,41.4812,39.8029,0.440265,43.7232,1.39221,-1,11,1,404.306,-0.287593,-1.09464,176.417,0.560229,1,163.181,1.0146,2,163.181,1.0146,710.894,404.306,-0.287593,-1.09464,176.417,0.560229,1.02745,0.0567221,1
3166,signal,208.08,61.9299,214.123,-1.60572,554.814,-2.30997,-1,11,1,516.823,-0.995554,0.767406,184.234,0.267047,1,61.6066,-0.971053,2,170.756,-0.628301,822.925,790.435,-2.53874,-1.4927,279.839,0.853977,0.918606,0.0567221,1
3167,signal,182.764,86.4608,89.6614,0.563866,104.297,1.54139,1,11,1,344.38,-0.743609,-1.22748,169.95,0.422771,2,95.909,-0.251012,1,95.909,-0.251012,604.44,344.38,-0.743609,-1.22748,169.95,0.422771,0.886466,0.0567221,1
3168,signal,157.735,40.0817,133.321,-0.268127,138.142,2.38826,1,11,1,394.212,1.42369,-1.02908,196.913,0.358281,1,146.726,0.552889,2,146.726,0.552889,861.292,394.212,1.42369,-1.02908,196.913,0.358281,0.937172,0.0567221,1
3169,signal,261.65,23.013,43.7085,-0.259522,45.1887,-3.07372,-1,11,1,422.091,-0.394219,0.161262,157.546,0.289593,1,125.094,0.345505,1,141.273,0.0373978,0.0,422.091,-0.394219,0.161262,157.546,0.289593,0.567044,0.0567221,1
3170,signal,90.4043,19.6258,173.515,-1.54937,426.924,2.48304,1,11,1,396.236,-0.764398,-0.456323,162.693,0.689129,1,176.5,-1.61878,2,346.397,-0.845634,0.0,741.14,-2.40881,2.32883,285.505,1.16334,1.9411,0.0567221,1
3171,signal,151.472,84.4192,82.902,0.352479,88.1055,-1.16149,-1,11,1,341.535,1.08004,1.04624,172.849,0.552396,3,112.756,0.210893,4,221.471,1.00161,584.691,341.535,1.08004,1.04624,172.849,0.552396,1.75649,0.0567221,1
3172,signal,22.2547,165.336,322.255,-1.5076,763.312,1.01028,-1,13,1,394.066,-0.947637,-2.19518,104.801,0.716918,1,112.684,-2.07709,1,112.684,-2.07709,914.037,394.066,-0.947637,-2.19518,104.801,0.716918,2.0125,0.0567221,1
3173,signal,382.675,49.3833,40.6798,0.154939,41.1692,0.0825209,1,13,1,434.6,0.0946548,2.65922,184.912,0.262867,1,49.5669,-1.00861,2,338.314,0.0770065,459.966,434.6,0.0946548,2.65922,184.912,0.262867,0.543394,0.0567221,1
3174,signal,165.074,79.8544,95.8537,-0.653554,117.064,-0.908026,-1,11,1,418.904,-1.59517,1.63974,175.287,0.361175,1,193.005,-0.967277,1,219.304,-1.82661,0.0,706.787,-2.49923,0.206302,291.676,0.953881,0.403198,0.0567221,1
3175,signal,321.851,26.3058,39.8165,0.377241,42.6835,1.33601,1,13,1,476.822,0.820332,-1.38936,127.277,0.368675,2,91.8173,0.757864,2,91.8173,0.757864,517.481,476.822,0.820332,-1.38936,127.277,0.368675,0.0132468,0.0567221,1
3176,signal,201.974,66.1153,53.5523,0.830266,73.0952,-1.44828,1,11,1,394.157,0.354559,1.24675,130.342,0.711204,1,162.914,0.485341,2,162.914,0.485341,611.58,394.157,0.354559,1.24675,130.342,0.711204,0.514405,0.0567221,1
3177,signal,166.26,51.4585,198.246,0.260904,205.032,0.130502,1,11,1,427.34,0.2028,3.09877,153.298,0.608933,2,74.5547,0.609147,1,74.5547,0.609147,712.26,678.16,0.670329,3.02872,265.539,1.21693,0.374107,0.0567221,1
3178,signal,214.169,60.0407,39.4088,1.60965,102.483,-2.4924,1,11,1,439.1,0.272503,0.900117,198.716,0.6405,1,230.495,0.91488,2,230.495,0.91488,790.138,710.171,1.29981,-1.62406,280.783,0.94584,0.56073,0.0567221,1
3179,signal,187.329,22.4519,135.12,-0.720846,171.772,-2.6751,1,13,1,463.787,0.463934,0.29841,205.563,0.415528,2,183.61,-0.672732,2,343.59,0.554021,929.598,463.787,0.463934,0.29841,205.563,0.415528,0.482522,0.0567221,1
3180,signal,130.275,7.15282,137.875,0.696499,172.691,-1.28819,1,13,1,485.421,0.942828,1.54013,185.986,0.21401,1,222.034,1.23223,2,222.034,1.23223,883.18,485.421,0.942828,1.54013,185.986,0.21401,0.571532,0.0567221,1
3181,signal,170.862,34.7814,58.6675,-0.764668,76.6717,1.09702,1,11,1,393.431,-0.704985,-1.73664,165.736,0.661201,2,167.336,0.367474,2,167.336,0.367474,701.215,393.431,-0.704985,-1.73664,165.736,0.661201,0.555676,0.0567221,1
3182,signal,48.5959,81.3503,88.5926,0.747108,114.489,-1.1307,1,13,1,403.079,1.19727,2.597,144.192,0.457431,2,341.797,0.567219,2,341.797,0.567219,892.249,403.079,1.19727,2.597,144.192,0.457431,0.997395,0.0567221,1
3183,signal,67.2979,75.848,99.0822,-1.24579,186.443,2.78037,1,11,1,480.042,-1.4546,-0.779678,188.328,0.505988,1,335.539,-1.7307,2,335.539,-1.7307,964.119,912.752,-3.11476,1.63355,325.6,1.12438,0.0,0.0567221,1
3184,signal,153.834,34.5546,186.233,-0.632913,224.795,1.98777,1,13,1,355.943,-0.026209,-1.19132,116.988,0.500822,1,74.3194,-0.0500636,1,271.571,0.0407436,0.0,355.943,-0.026209,-1.19132,116.988,0.500822,0.894361,0.0567221,1
3185,signal,224.089,59.22,63.1314,1.68985,176.87,1.51801,-1,11,1,354.501,0.308144,-2.20544,187.816,0.382075,1,108.243,2.17007,2,122.96,-0.0144944,748.243,354.501,0.308144,-2.20544,187.816,0.382075,1.2621,0.0567221,1
3186,signal,154.289,11.9851,88.9454,-0.0985517,89.3777,-2.4261,-1,11,1,411.737,-0.847218,0.24442,192.733,0.364851,1,216.432,0.0534506,2,216.432,0.0534506,808.543,729.537,-0.850391,-2.44356,252.04,0.8286,0.0,0.0567221,1
3187,signal,230.793,36.243,47.0115,1.66013,128.109,-2.39523,-1,11,1,301.023,1.37164,2.54454,158.868,0.569235,5,325.606,1.26976,2,325.606,1.26976,718.206,739.206,2.77725,1.99361,272.128,1.30528,0.366341,0.0567221,1
3188,signal,145.357,55.292,198.169,1.36831,414.493,3.07185,1,13,1,363.741,1.04647,-0.129811,138.396,0.52277,1,70.5852,0.57832,2,70.5852,0.57832,670.201,363.741,1.04647,-0.129811,138.396,0.52277,0.637624,0.0567221,1
3189,signal,110.682,59.3193,113.001,-0.511668,128.119,-1.02817,-1,13,1,698.503,-0.0272956,1.27725,174.377,0.202231,4,95.4487,-0.963716,2,95.4487,-0.963716,813.028,976.688,0.819945,-1.19622,238.73,0.935098,1.34136,0.0567221,1
3190,signal,227.719,71.794,142.261,0.839613,195.42,1.98688,-1,11,1,436.922,0.616129,-0.7013,174.108,0.146843,1,138.839,0.557255,1,230.638,0.465349,0.0,734.531,1.35618,1.73567,322.684,0.811159,1.15535,0.0567221,1
3191,signal,105.521,95.3423,43.135,0.033787,43.1596,2.21238,-1,11,1,355.861,0.866713,0.108938,118.446,0.397031,1,279.543,-0.124139,1,279.543,-0.124139,765.537,660.162,0.794712,3.00708,232.9,0.626919,0.361766,0.0567221,1
3192,signal,101.754,39.1386,31.4812,-1.69813,88.8836,-1.15865,1,11,1,403.658,-0.195319,2.71763,129.87,0.667467,2,247.381,-1.15041,2,314.152,-0.324968,788.596,662.406,-1.2587,2.38219,228.579,1.47442,1.39872,0.0567221,1
3193,signal,126.885,82.0806,58.4453,1.07902,95.9007,0.0903527,-1,13,1,407.645,0.0675666,-2.67494,147.998,0.102019,2,142.141,0.620742,2,142.141,0.620742,636.208,407.645,0.0675666,-2.67494,147.998,0.102019,1.09511,0.0567221,1
3194,signal,201.636,27.4787,103.761,-0.898608,148.55,-1.065,-1,11,1,330.623,-0.863175,2.32192,100.809,0.325228,2,47.306,0.599885,1,288.911,-0.736001,0.0,330.623,-0.863175,2.32192,100.809,0.325228,0.556056,0.0567221,1
3195,signal,58.3414,60.536,42.9858,1.15323,74.8822,-1.33234,1,13,1,442.892,0.325329,1.10874,165.257,0.445685,2,251.288,1.21154,2,251.288,1.21154,820.732,442.892,0.325329,1.10874,165.257,0.445685,1.63895,0.0567221,1
3196,signal,174.646,0.8611,176.849,1.55183,436.106,2.36919,1,13,1,378.34,1.40795,-0.595562,126.599,0.429542,2,85.208,1.88612,2,300.653,1.31278,0.0,378.34,1.40795,-0.595562,126.599,0.429542,1.51791,0.0567221,1
3197,signal,79.6562,16.9063,170.324,-1.04237,271.544,1.3859,-1,11,1,302.441,-1.853,-1.98985,144.814,0.210048,2,70.6471,-1.83768,1,70.6471,-1.83768,603.755,553.85,-3.13853,-0.620792,234.543,0.83291,1.75228,0.0567221,1
3198,signal,56.5717,85.6789,66.6495,-0.545022,76.796,0.843193,1,11,1,381.351,-1.18971,-1.39338,108.727,0.636657,1,293.795,-0.325855,1,293.795,-0.325855,817.068,381.351,-1.18971,-1.39338,108.727,0.636657,1.79192,0.0567221,1
3199,signal,175.891,42.0257,160.868,-1.19085,289.067,0.429402,-1,13,1,410.895,-1.61747,-2.56165,158.474,0.607042,1,117.274,-0.673751,2,119.551,-2.03259,742.75,410.895,-1.61747,-2.56165,158.474,0.607042,1.12174,0.0567221,1
3200,signal,276.093,77.0029,118.318,0.486933,132.624,0.301426,1,11,1,510.431,-1.22258,2.97743,159.667,0.431373,3,51.4951,-0.691532,2,482.942,-1.21655,0.0,510.431,-1.22258,2.97743,159.667,0.431373,0.889295,0.0567221,1
3201,signal,326.865,44.8926,48.2332,2.015,184.106,0.227521,1,13,1,343.246,0.218956,-2.55649,191.444,0.284993,1,34.3476,2.06396,1,160.075,0.512831,0.0,343.246,0.218956,-2.55649,191.444,0.284993,0.863681,0.0567221,1
3202,signal,85.4651,78.7275,369.358,0.973387,558.597,-2.9473,1,13,1,495.124,1.50707,0.197656,242.312,0.551751,3,66.7758,0.540695,1,394.565,1.31981,0.0,495.124,1.50707,0.197656,242.312,0.551751,0.904768,0.0567221,1
3203,signal,265.497,77.5121,192.481,-1.83046,615.66,-1.60521,1,11,1,547.585,-1.52034,1.67837,173.039,0.292587,1,108.937,-1.20062,2,445.835,-1.58556,853.703,877.178,-3.15953,0.0356494,276.369,0.808744,0.88527,0.0567221,1
3204,signal,74.2533,61.0845,122.802,-1.407,265.778,-1.74979,1,13,1,347.22,0.505469,1.71364,193.853,0.693146,1,203.85,-0.834751,1,223.766,0.25459,0.0,347.22,0.505469,1.71364,193.853,0.693146,0.983799,0.0567221,1
3205,signal,229.786,24.2245,140.166,0.196453,142.88,-1.56267,-1,13,1,368.337,-1.37656,1.30653,123.778,0.461764,1,42.8913,-0.359411,1,42.8913,-0.359411,677.771,368.337,-1.37656,1.30653,123.778,0.461764,0.896519,0.0567221,1
3206,signal,59.449,38.2684,134.063,-0.65708,164.061,-0.433732,-1,13,1,306.666,0.990343,2.27167,140.408,0.691529,1,101.936,-1.03033,1,177.383,1.32379,0.0,306.666,0.990343,2.27167,140.408,0.691529,0.957445,0.0567221,1
3207,signal,123.031,34.0499,60.6791,2.03735,236.668,-1.41965,1,11,1,491.619,1.44662,1.44445,169.136,0.421418,1,295.791,1.41482,1,91.3557,1.15407,0.0,836.03,3.03228,-0.175501,275.108,0.876149,1.18778,0.0567221,1
3208,signal,146.072,89.5721,43.5387,-0.542175,50.0962,-2.89401,1,11,1,383.622,0.82609,1.48162,188.973,0.417521,2,188.046,-0.39699,1,188.046,-0.39699,743.715,383.622,0.82609,1.48162,188.973,0.417521,1.01978,0.0567221,1
3209,signal,50.6069,55.1296,179.507,-0.293637,187.301,0.442023,-1,11,1,449.559,-1.79123,-2.2178,149.441,0.571503,1,313.477,-0.281604,1,313.477,-0.281604,1233.74,946.637,-2.09708,-1.42737,291.422,1.1328,0.91796,0.0567221,1
3210,signal,133.755,7.84832,134.427,-1.6261,354.934,0.921124,-1,11,1,442.366,-1.23229,-2.16265,179.539,0.370183,2,153.753,-0.859701,1,153.753,-0.859701,772.344,739.373,-2.57242,-1.02735,319.507,0.829266,0.579272,0.0567221,1
3211,signal,41.4193,37.4578,76.2076,1.2054,138.609,-0.515765,1,11,1,427.683,0.249598,2.76224,128.256,0.726792,1,337.173,0.656205,2,337.173,0.656205,898.905,841.541,1.03143,2.43562,242.213,0.948938,0.511764,0.0567221,1
3212,signal,163.672,57.4331,208.608,-0.690277,260.312,-1.83806,-1,11,1,371.783,-1.67676,1.36223,144.176,0.6567,1,99.6748,-0.685759,1,155.424,-1.39605,0.0,675.82,-2.34641,-0.671209,240.782,1.1635,0.990624,0.0567221,1
3213,signal,134.323,40.7448,365.63,0.669244,450.613,0.728272,1,13,1,523.09,1.09688,-2.54192,193.9,0.229957,1,44.7387,1.18076,2,190.098,1.24495,0.0,523.09,1.09688,-2.54192,193.9,0.229957,0.427688,0.0567221,1
